host	logname	time	method	url	response	bytes	referer	useragent
ruluf2.leidenuniv.nl	-	804590294	GET	/images/faq.gif	200	263		
j09.kl2.jaring.my	-	804590297	GET	/shuttle/countdown/	200	3985		
193.45.109.96	-	804590307	GET	/shuttle/resources/orbiters/columbia.html	200	6922		
gio.abanet.it	-	804590308	GET	/shuttle/countdown/count.html	200	65536		
193.45.109.96	-	804590309	GET	/shuttle/resources/orbiters/columbia-logo.gif	200	11417		
193.45.109.96	-	804590314	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
j09.kl2.jaring.my	-	804590319	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
pc092040.oulu.fi	-	804590330	GET	/shuttle/countdown/	200	3985		
pc092040.oulu.fi	-	804590336	GET	/images/NASA-logosmall.gif	304	0		
pc092040.oulu.fi	-	804590345	GET	/shuttle/countdown/count.gif	304	0		
193.45.109.96	-	804590360	GET	/shuttle/missions/sts-1/mission-sts-1.html	200	8149		
193.45.109.96	-	804590362	GET	/shuttle/missions/sts-1/sts-1-patch-small.gif	200	14176		
193.45.109.96	-	804590363	GET	/images/KSC-logosmall.gif	200	1204		
193.45.109.96	-	804590363	GET	/images/launch-logo.gif	200	1713		
202.70.0.6	-	804590363	GET	/	200	7074		
slper1p23.ozemail.com.au	-	804590364	GET	/ksc.html	200	7074		
202.70.0.6	-	804590366	GET	/images/ksclogo-medium.gif	200	5866		
202.70.0.6	-	804590370	GET	/images/NASA-logosmall.gif	200	786		
slper1p23.ozemail.com.au	-	804590372	GET	/images/ksclogo-medium.gif	200	5866		
202.70.0.6	-	804590372	GET	/images/MOSAIC-logosmall.gif	200	363		
202.70.0.6	-	804590373	GET	/images/USA-logosmall.gif	200	234		
202.70.0.6	-	804590375	GET	/images/WORLD-logosmall.gif	200	669		
burger.letters.com	-	804590378	GET	/shuttle/countdown/liftoff.html	304	0		
burger.letters.com	-	804590379	GET	/images/NASA-logosmall.gif	304	0		
slper1p23.ozemail.com.au	-	804590385	GET	/images/NASA-logosmall.gif	200	786		
202.70.0.6	-	804590390	GET	/shuttle/missions/missions.html	200	8677		
193.45.109.96	-	804590391	GET	/shuttle/technology/sts-newsref/sts-inst.html	200	83445		
burger.letters.com	-	804590392	GET	/shuttle/countdown/video/livevideo.gif	200	72837		
202.70.0.6	-	804590393	GET	/images/launchmedium.gif	200	11853		
202.70.0.6	-	804590397	GET	/images/KSC-logosmall.gif	200	1204		
193.45.109.96	-	804590397	GET	/images/launch-small.gif	200	3938		
falafel.alt.net	-	804590406	GET	/history/skylab/flight-summary.txt	200	2092		
slper1p23.ozemail.com.au	-	804590416	GET	/images/MOSAIC-logosmall.gif	200	363		
202.70.0.6	-	804590424	GET	/images/launch.gif	200	240531		
cr41.staffs.ac.uk	-	804590433	GET	/shuttle/countdown/countdown.html	200	3985		
cbxguy.vip.best.com	-	804590436	GET	/shuttle/technology/sts-newsref/sts-acronyms.html	200	24570		
chalco.univ-montp2.fr	-	804590442	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	200	305722		
cr41.staffs.ac.uk	-	804590443	GET	/cgi-bin/imagemap/countdown	200	156		
slper1p23.ozemail.com.au	-	804590445	GET	/images/USA-logosmall.gif	200	234		
falafel.alt.net	-	804590447	GET	/history/skylab/skylab-1.html	200	1659		
slper1p23.ozemail.com.au	-	804590451	GET	/images/WORLD-logosmall.gif	200	669		
cr41.staffs.ac.uk	-	804590456	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
tssa13k1.nettuno.it	-	804590456	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	0		
dawn14.cs.berkeley.edu	-	804590470	GET	/facilities/lc39a.html	200	7008		
j09.kl2.jaring.my	-	804590470	GET	/shuttle/missions/sts-71/news	302	0		
j09.kl2.jaring.my	-	804590473	GET	/shuttle/missions/sts-71/news/	200	3442		
falafel.alt.net	-	804590477	GET	/history/astp/astp.html	200	1157		
falafel.alt.net	-	804590480	GET	/history/astp/astp-patch-small.gif	200	18528		
net-1-158.eden.com	-	804590480	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
net-1-158.eden.com	-	804590483	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
falafel.alt.net	-	804590484	GET	/history/astp/astp-goals.txt	200	305		
193.45.109.96	-	804590486	GET	/shuttle/technology/sts-newsref/sts-cron.html	200	163840		
net-1-158.eden.com	-	804590487	GET	/images/KSC-logosmall.gif	200	1204		
sw24-73.iol.it	-	804590487	GET	/	200	7074		
net-1-158.eden.com	-	804590488	GET	/images/launch-logo.gif	200	1713		
cr41.staffs.ac.uk	-	804590494	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.gif	200	45846		
net-1-158.eden.com	-	804590499	GET	/shuttle/countdown/	200	3985		
net-1-158.eden.com	-	804590502	GET	/shuttle/countdown/count.gif	200	40310		
falafel.alt.net	-	804590503	GET	/history/astp/astp-spacecraft.txt	200	440		
sw24-73.iol.it	-	804590508	GET	/shuttle/missions/missions.html	200	8677		
j09.kl2.jaring.my	-	804590510	GET	/shuttle/missions/sts-71/ksc-status-06-05-95.txt	404	0		
193.45.109.96	-	804590514	GET	/facilities/lc39a.html	200	7008		
193.45.109.96	-	804590515	GET	/images/lc39a-logo.gif	200	13116		
193.45.109.96	-	804590521	GET	/images/kscmap-tiny.gif	200	2537		
net-1-158.eden.com	-	804590522	GET	/cgi-bin/imagemap/countdown?100,175	302	110		
net-1-158.eden.com	-	804590523	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
falafel.alt.net	-	804590541	GET	/shuttle/missions/sts-1/mission-sts-1.html	200	8149		
corp-uu.infoseek.com	-	804590544	GET	/shuttle/technology/sts-newsref/sts-eclss-wcl.html	200	85465		
sw24-73.iol.it	-	804590544	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
cbxguy.vip.best.com	-	804590544	GET	/shuttle/technology/sts-newsref/stsover-launch.html	200	90684		
falafel.alt.net	-	804590545	GET	/shuttle/missions/sts-1/sts-1-patch-small.gif	200	14176		
193.45.109.96	-	804590552	GET	/shuttle/missions/missions.html	200	8677		
193.45.109.96	-	804590554	GET	/images/launchmedium.gif	200	11853		
193.45.109.96	-	804590556	GET	/images/NASA-logosmall.gif	200	786		
oak.soton.ac.uk	-	804590557	GET	/shuttle/countdown/	200	3985		
cr41.staffs.ac.uk	-	804590569	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
193.45.109.96	-	804590572	GET	/shuttle/missions/sts-78/mission-sts-78.html	200	4377		
kauai-47.u.aloha.net	-	804590573	GET	/shuttle/technology/sts-newsref/sts-oalt.html	200	20686		
falafel.alt.net	-	804590573	GET	/shuttle/resources/orbiters/columbia.html	200	6922		
193.45.109.96	-	804590573	GET	/shuttle/missions/sts-78/sts-78-patch-small.gif	200	4179		
falafel.alt.net	-	804590578	GET	/shuttle/resources/orbiters/columbia-logo.gif	200	11417		
dal09.onramp.net	-	804590579	GET	/shuttle/countdown/	200	3985		
slppp12.intermind.net	-	804590580	GET	/shuttle/countdown/	200	3985		
falafel.alt.net	-	804590582	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
dal09.onramp.net	-	804590582	GET	/images/NASA-logosmall.gif	200	786		
slppp12.intermind.net	-	804590583	GET	/shuttle/countdown/count.gif	200	40310		
dal09.onramp.net	-	804590583	GET	/images/KSC-logosmall.gif	200	1204		
cr41.staffs.ac.uk	-	804590584	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg	200	45966		
slppp12.intermind.net	-	804590584	GET	/images/KSC-logosmall.gif	200	1204		
dal09.onramp.net	-	804590585	GET	/shuttle/countdown/count.gif	200	40310		
slppp12.intermind.net	-	804590585	GET	/images/NASA-logosmall.gif	200	786		
kauai-47.u.aloha.net	-	804590586	GET	/images/KSC-logosmall.gif	304	0		
kauai-47.u.aloha.net	-	804590586	GET	/images/shuttle-patch-logo.gif	200	891		
dip112.pixi.com	-	804590595	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
cr41.staffs.ac.uk	-	804590600	GET	/shuttle/missions/sts-71/images/KSC-95EC-0912.gif	200	48305		
193.45.109.96	-	804590603	GET	/shuttle/missions/sts-78/news	302	0		
scooter.pa-x.dec.com	-	804590605	GET	/htbin/wais.pl?MSX	200	5068		
dyna-17.bart.nl	-	804590605	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
193.45.109.96	-	804590608	GET	/shuttle/missions/sts-78/news/	200	374		
dyna-17.bart.nl	-	804590609	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
193.45.109.96	-	804590609	GET	/icons/menu.xbm	200	527		
193.45.109.96	-	804590609	GET	/icons/blank.xbm	200	509		
cr41.staffs.ac.uk	-	804590614	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.gif	200	21957		
badboy.iprolink.ch	-	804590615	GET	/	200	7074		
cbxguy.vip.best.com	-	804590617	GET	/persons/nasa-cm/jmd.html	304	0		
dyna-17.bart.nl	-	804590617	GET	/images/KSC-logosmall.gif	200	1204		
dyna-17.bart.nl	-	804590619	GET	/images/launch-logo.gif	200	1713		
193.45.109.96	-	804590620	GET	/shuttle/missions/sts-78/	200	1596		
net-1-158.eden.com	-	804590620	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
193.45.109.96	-	804590621	GET	/icons/text.xbm	200	527		
193.45.109.96	-	804590621	GET	/icons/image.xbm	200	509		
dal09.onramp.net	-	804590623	GET	/cgi-bin/imagemap/countdown?380,271	302	68		
193.45.109.96	-	804590628	GET	/shuttle/missions/sts-78/images/	200	378		
cssvh.cs.knct.ac.jp	-	804590631	GET	/shuttle/countdown/lps/fr.html	200	1879		
193.45.109.96	-	804590635	GET	/shuttle/missions/sts-78/	200	1596		
sw24-73.iol.it	-	804590635	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
badboy.iprolink.ch	-	804590639	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
193.45.109.96	-	804590642	GET	/shuttle/missions/sts-78/sounds/	200	378		
cssvh.cs.knct.ac.jp	-	804590644	GET	/shuttle/countdown/lps/fr.gif	200	30232		
193.45.109.96	-	804590647	GET	/shuttle/missions/sts-78/	200	1596		
cssvh.cs.knct.ac.jp	-	804590651	GET	/shuttle/countdown/lps/back.gif	200	1289		
slppp12.intermind.net	-	804590653	GET	/cgi-bin/imagemap/countdown?109,178	302	110		
slppp12.intermind.net	-	804590654	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
202.244.227.66	-	804590658	GET	/shuttle/countdown/	200	3985		
cr41.staffs.ac.uk	-	804590660	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
ruluf2.leidenuniv.nl	-	804590662	GET	/ksc.html	200	7074		
ruluf2.leidenuniv.nl	-	804590662	GET	/images/ksclogo-medium.gif	200	5866		
badboy.iprolink.ch	-	804590664	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
dawn14.cs.berkeley.edu	-	804590665	GET	/facilities/vab.html	200	4045		
ruluf2.leidenuniv.nl	-	804590665	GET	/images/NASA-logosmall.gif	200	786		
ruluf2.leidenuniv.nl	-	804590665	GET	/images/MOSAIC-logosmall.gif	200	363		
ruluf2.leidenuniv.nl	-	804590665	GET	/images/USA-logosmall.gif	200	234		
ruluf2.leidenuniv.nl	-	804590665	GET	/images/WORLD-logosmall.gif	200	669		
202.244.227.66	-	804590666	GET	/shuttle/countdown/count.gif	200	40310		
202.244.227.66	-	804590668	GET	/images/KSC-logosmall.gif	200	1204		
202.244.227.66	-	804590670	GET	/images/NASA-logosmall.gif	200	786		
slppp12.intermind.net	-	804590677	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939		
dawn14.cs.berkeley.edu	-	804590687	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
badboy.iprolink.ch	-	804590695	GET	/shuttle/resources/orbiters/orbiters.html	200	2178		
ruluf2.leidenuniv.nl	-	804590695	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
cr41.staffs.ac.uk	-	804590695	GET	/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg	200	130724		
ruluf2.leidenuniv.nl	-	804590696	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
falafel.alt.net	-	804590696	GET	/shuttle/missions/sts-4/mission-sts-4.html	200	6135		
ruluf2.leidenuniv.nl	-	804590698	GET	/images/launch-logo.gif	200	1713		
net-12.pix.za	-	804590699	GET	/shuttle/countdown/	200	3985		
falafel.alt.net	-	804590700	GET	/shuttle/missions/sts-4/sts-4-patch-small.gif	200	23836		
asm8.idbsu.edu	-	804590701	GET	/shuttle/countdown/	200	3985		
net-12.pix.za	-	804590705	GET	/shuttle/countdown/count.gif	200	40310		
net-12.pix.za	-	804590706	GET	/images/NASA-logosmall.gif	200	786		
dawn14.cs.berkeley.edu	-	804590706	GET	/shuttle/resources/orbiters/columbia.html	200	6922		
net-12.pix.za	-	804590706	GET	/images/KSC-logosmall.gif	200	1204		
asm8.idbsu.edu	-	804590707	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
slppp12.intermind.net	-	804590708	GET	/shuttle/missions/sts-71/images/KSC-95EC-0868.gif	200	47122		
yhm0153.bekkoame.or.jp	-	804590709	GET	/history/apollo/images/680315.GIF	200	199278		
202.32.158.72	-	804590718	GET	/shuttle/countdown/countdown.html	200	3985		
dial1008.dialup.warwick.ac.uk	-	804590720	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
scooter.pa-x.dec.com	-	804590722	GET	/shuttle/missions/sts-74/news	302	0		
dial1008.dialup.warwick.ac.uk	-	804590722	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
202.32.158.72	-	804590726	GET	/images/KSC-logosmall.gif	200	1204		
202.32.158.72	-	804590728	GET	/images/NASA-logosmall.gif	200	786		
202.32.158.72	-	804590728	GET	/shuttle/countdown/count.gif	200	40310		
sw24-73.iol.it	-	804590729	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
dial1008.dialup.warwick.ac.uk	-	804590729	GET	/images/KSC-logosmall.gif	200	1204		
dial1008.dialup.warwick.ac.uk	-	804590729	GET	/images/launch-logo.gif	200	1713		
202.244.227.66	-	804590729	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	12040		
vetsurg.vetmed.hokudai.ac.jp	-	804590734	GET	/ksc.html	200	7074		
vetsurg.vetmed.hokudai.ac.jp	-	804590735	GET	/images/ksclogo-medium.gif	200	5866		
202.244.227.66	-	804590736	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
vetsurg.vetmed.hokudai.ac.jp	-	804590737	GET	/images/NASA-logosmall.gif	200	786		
vetsurg.vetmed.hokudai.ac.jp	-	804590738	GET	/images/MOSAIC-logosmall.gif	200	363		
burger.letters.com	-	804590739	GET	/shuttle/countdown/liftoff.html	304	0		
vetsurg.vetmed.hokudai.ac.jp	-	804590739	GET	/images/USA-logosmall.gif	200	234		
vetsurg.vetmed.hokudai.ac.jp	-	804590739	GET	/images/WORLD-logosmall.gif	200	669		
burger.letters.com	-	804590740	GET	/images/NASA-logosmall.gif	304	0		
slppp12.intermind.net	-	804590741	GET	/cgi-bin/imagemap/countdown?379,274	302	68		
cosmos07.cfi.waseda.ac.jp	-	804590741	GET	/history/gemini/gemini.html	200	2522		
lukkave.pp.fi	-	804590742	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
cosmos07.cfi.waseda.ac.jp	-	804590745	GET	/history/gemini/gemini.html	304	0		
cosmos07.cfi.waseda.ac.jp	-	804590747	GET	/images/gemini-logo.gif	200	4452		
cosmos07.cfi.waseda.ac.jp	-	804590747	GET	/history/apollo/images/apollo-logo.gif	200	3047		
cosmos07.cfi.waseda.ac.jp	-	804590747	GET	/images/ksclogosmall.gif	200	3635		
net-12.pix.za	-	804590750	GET	/htbin/cdt_main.pl	200	3214		
burger.letters.com	-	804590750	GET	/shuttle/countdown/video/livevideo.gif	200	64471		
melbourne.dialix.oz.au	-	804590751	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84907		
corp-uu.infoseek.com	-	804590751	GET	/shuttle/technology/sts-newsref/sts-gear.html	200	65577		
dyna-17.bart.nl	-	804590752	GET	/shuttle/missions/sts-71/sts-71-patch.jpg	200	203429		
cosmos07.cfi.waseda.ac.jp	-	804590763	GET	/history/gemini/gemini-spacecraft.txt	200	651		
ppp07.quiknet.com	-	804590765	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	13469		
falafel.alt.net	-	804590768	GET	/shuttle/missions/61-c/mission-61-c.html	200	8368		
dip112.pixi.com	-	804590770	GET	/shuttle/missions/sts-71/images/index71.gif	200	235862		
cosmos07.cfi.waseda.ac.jp	-	804590772	GET	/history/gemini/gemini-overview.txt	200	2296		
net-12.pix.za	-	804590773	GET	/shuttle/countdown/liftoff.html	200	4538		
falafel.alt.net	-	804590774	GET	/shuttle/missions/61-c/61-c-patch-small.gif	200	11963		
ppp07.quiknet.com	-	804590775	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5026		
pppa011.compuserve.com	-	804590783	GET	/ksc.html	200	7074		
ppp07.quiknet.com	-	804590783	GET	/images/KSC-logosmall.gif	200	1204		
cssvh.cs.knct.ac.jp	-	804590784	GET	/cgi-bin/imagemap/fr?155,405	302	87		
ppp07.quiknet.com	-	804590787	GET	/images/launch-logo.gif	200	1713		
ruluf2.leidenuniv.nl	-	804590787	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
202.244.227.66	-	804590788	GET	/images/launch-logo.gif	200	1713		
cssvh.cs.knct.ac.jp	-	804590790	GET	/shuttle/countdown/lps/c-11-12/c-11-12.html	200	5904		
ruluf2.leidenuniv.nl	-	804590791	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939		
falafel.alt.net	-	804590792	GET	/shuttle/missions/51-l/mission-51-l.html	200	6723		
ruluf2.leidenuniv.nl	-	804590793	GET	/shuttle/missions/sts-71/images/images.html	200	7634		
sw24-73.iol.it	-	804590794	GET	/shuttle/countdown/	200	3985		
scooter.pa-x.dec.com	-	804590795	GET	/shuttle/missions/sts-58/sts-58-press-kit.txt	200	67992		
falafel.alt.net	-	804590795	GET	/shuttle/missions/51-l/51-l-patch-small.gif	200	10495		
dd04-012.compuserve.com	-	804590801	GET	/shuttle/countdown/	200	3985		
pppa011.compuserve.com	-	804590806	GET	/images/ksclogo-medium.gif	200	5866		
ruluf2.leidenuniv.nl	-	804590815	GET	/shuttle/missions/sts-71/images/KSC-95EC-0873.gif	200	47245		
202.244.227.66	-	804590817	GET	/shuttle/countdown/count.gif	200	40310		
cssvh.cs.knct.ac.jp	-	804590819	GET	/shuttle/countdown/lps/osr/osr.html	200	1331		
dd04-012.compuserve.com	-	804590819	GET	/shuttle/countdown/count.gif	200	40310		
dawn14.cs.berkeley.edu	-	804590820	GET	/history/apollo/apollo-13/apollo-13.html	200	18114		
approved.spirit.com.au	-	804590821	GET	/shuttle/countdown/	200	3985		
dd04-012.compuserve.com	-	804590823	GET	/images/KSC-logosmall.gif	200	1204		
dd04-012.compuserve.com	-	804590824	GET	/images/NASA-logosmall.gif	200	786		
net-12.pix.za	-	804590824	GET	/shuttle/countdown/video/livevideo.gif	200	74691		
pppa011.compuserve.com	-	804590828	GET	/images/NASA-logosmall.gif	200	786		
dial1008.dialup.warwick.ac.uk	-	804590830	GET	/shuttle/countdown/	200	3985		
pppa011.compuserve.com	-	804590833	GET	/images/MOSAIC-logosmall.gif	200	363		
ruluf2.leidenuniv.nl	-	804590834	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
dial1008.dialup.warwick.ac.uk	-	804590834	GET	/shuttle/countdown/count.gif	200	40310		
dial1008.dialup.warwick.ac.uk	-	804590834	GET	/images/NASA-logosmall.gif	200	786		
sw24-73.iol.it	-	804590836	GET	/shuttle/countdown/	200	3985		
net-12.pix.za	-	804590836	GET	/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg	200	49152		
approved.spirit.com.au	-	804590838	GET	/images/NASA-logosmall.gif	200	786		
falafel.alt.net	-	804590840	GET	/shuttle/missions/sts-26/mission-sts-26.html	200	7116		
approved.spirit.com.au	-	804590842	GET	/shuttle/countdown/count.gif	200	40310		
pppa011.compuserve.com	-	804590843	GET	/images/USA-logosmall.gif	200	234		
net-12.pix.za	-	804590844	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
net-12.pix.za	-	804590846	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
approved.spirit.com.au	-	804590847	GET	/images/KSC-logosmall.gif	200	1204		
pppa011.compuserve.com	-	804590847	GET	/images/WORLD-logosmall.gif	200	669		
falafel.alt.net	-	804590851	GET	/shuttle/missions/sts-26/sts-26-patch-small.gif	200	9581		
net-12.pix.za	-	804590852	GET	/images/ksclogosmall.gif	200	3635		
net-12.pix.za	-	804590853	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
falafel.alt.net	-	804590857	GET	/shuttle/technology/sts-newsref/sts-jsc-comm.html	200	46035		
disarray.demon.co.uk	-	804590857	GET	/shuttle/countdown/	304	0		
sw24-73.iol.it	-	804590859	GET	/shuttle/missions/sts-71/news	302	0		
disarray.demon.co.uk	-	804590861	GET	/shuttle/countdown/count.gif	304	0		
sw24-73.iol.it	-	804590862	GET	/shuttle/missions/sts-71/news/	200	3442		
dns.uni-trier.de	-	804590864	GET	/	200	7074		
disarray.demon.co.uk	-	804590864	GET	/images/NASA-logosmall.gif	304	0		
disarray.demon.co.uk	-	804590865	GET	/images/KSC-logosmall.gif	304	0		
falafel.alt.net	-	804590869	GET	/images/shuttle-patch-logo.gif	200	891		
dns.uni-trier.de	-	804590873	GET	/images/ksclogo-medium.gif	200	5866		
cosmos07.cfi.waseda.ac.jp	-	804590883	GET	/shuttle/countdown/liftoff.html	200	4538		
approved.spirit.com.au	-	804590884	GET	/cgi-bin/imagemap/countdown?376,274	302	68		
dns.uni-trier.de	-	804590885	GET	/images/NASA-logosmall.gif	304	0		
dns.uni-trier.de	-	804590889	GET	/images/MOSAIC-logosmall.gif	304	0		
204.129.128.51	-	804590891	GET	/	200	7074		
pppa011.compuserve.com	-	804590895	GET	/shuttle/missions/sts-71/movies/movies.html	200	3092		
dns.uni-trier.de	-	804590896	GET	/images/USA-logosmall.gif	304	0		
pc302b.svznov.kemerovo.su	-	804590898	GET	/shuttle/countdown/	200	3985		
eagle.center.osakafu-u.ac.jp	-	804590898	GET	/ksc.html	304	0		
dial1008.dialup.warwick.ac.uk	-	804590898	GET	/cgi-bin/imagemap/countdown?103,148	302	96		
pc302b.svznov.kemerovo.su	-	804590901	GET	/shuttle/countdown/count.gif	200	40310		
dns.uni-trier.de	-	804590901	GET	/images/WORLD-logosmall.gif	304	0		
dal09.onramp.net	-	804590902	GET	/cgi-bin/imagemap/countdown?93,142	302	96		
pc302b.svznov.kemerovo.su	-	804590902	GET	/images/NASA-logosmall.gif	200	786		
pc302b.svznov.kemerovo.su	-	804590902	GET	/images/KSC-logosmall.gif	200	1204		
